REPORTING_PERIOD_START,REPORTING_PERIOD_END,REGION,ICB_CODE,ICB_NAME,ORG_CODE,ORG_NAME,CONTRACT_CODE,CONTRACT_NAME,METRIC_ID,METRIC_NAME,METRIC_VALUE
2025-10-01,2025-10-31,East of England,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH078,NSFT(Suffolk) MH Helpline,B05,Calls abandoned after 60 seconds,438
2025-10-01,2025-10-31,East of England,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH078,NSFT(Suffolk) MH Helpline,B06,Total time to call answer (seconds),438633
2025-10-01,2025-10-31,East of England,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH078,NSFT(Suffolk) MH Helpline,B07,95th centile call answer time (seconds),1410
2025-10-01,2025-10-31,East of England,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH078,NSFT(Suffolk) MH Helpline,B09,Total time of abandoned calls (seconds),213317
2025-10-01,2025-10-31,East of England,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH079,NSFT(Norfolk) MH Helpline,A01,Number of calls received,3476
2025-10-01,2025-10-31,East of England,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH079,NSFT(Norfolk) MH Helpline,A02,Calls routed through IVR,3476
2025-10-01,2025-10-31,East of England,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH079,NSFT(Norfolk) MH Helpline,A03,Number of answered calls,2532
2025-10-01,2025-10-31,East of England,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH079,NSFT(Norfolk) MH Helpline,B01,Number of calls answered within 60 seconds,1685
2025-10-01,2025-10-31,East of England,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH079,NSFT(Norfolk) MH Helpline,B02,Number of calls abandoned,944
2025-10-01,2025-10-31,East of England,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MH079,NSFT(Norfolk) MH Helpline,B03,Calls abandoned in 30 seconds or less,221
