REPORTING_PERIOD_START,REPORTING_PERIOD_END,REGION,ICB_CODE,ICB_NAME,ORG_CODE,ORG_NAME,CONTRACT_CODE,CONTRACT_NAME,METRIC_ID,METRIC_NAME,METRIC_VALUE
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),B01,Number of calls answered within 60 seconds,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),B02,Number of calls abandoned,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),B03,Calls abandoned in 30 seconds or less,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),B05,Calls abandoned after 60 seconds,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),B06,Total time to call answer (seconds),0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),B07,95th centile call answer time (seconds),0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),B09,Total time of abandoned calls (seconds),0
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,A01,Number of calls received,4849
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,A02,Calls routed through IVR,4849
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,A03,Number of answered calls,2635
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,B01,Number of calls answered within 60 seconds,1463
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,B02,Number of calls abandoned,2214
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,B03,Calls abandoned in 30 seconds or less,678
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,160
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,B05,Calls abandoned after 60 seconds,1376
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,B06,Total time to call answer (seconds),663659
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,B07,95th centile call answer time (seconds),1269
2025-06-01,2025-06-30,North West,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,MH025,GMMH 24/7 All Age MH Crisis Helpline,B09,Total time of abandoned calls (seconds),685948
2025-06-01,2025-06-30,North East and Yorkshire,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,MH027,HTFT CYP,A01,Number of calls received,881
2025-06-01,2025-06-30,North East and Yorkshire,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,MH027,HTFT CYP,A02,Calls routed through IVR,0
2025-06-01,2025-06-30,North East and Yorkshire,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,MH027,HTFT CYP,A03,Number of answered calls,462
2025-06-01,2025-06-30,North East and Yorkshire,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,MH027,HTFT CYP,B01,Number of calls answered within 60 seconds,450
2025-06-01,2025-06-30,North East and Yorkshire,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,MH027,HTFT CYP,B02,Number of calls abandoned,419
2025-06-01,2025-06-30,North East and Yorkshire,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,MH027,HTFT CYP,B03,Calls abandoned in 30 seconds or less,351
